,bboxData_x,bboxData_y,imgPath,categories,distance,areaSize,areaSizeDiff,imgRatioDiff,numberOfPerson,numberOfTree,numberOfHouse
191,253.8125,323.141,/workspace/namu2/data/segmentation_data/5/5-1-2/23247.jpg,person,160.1298115,57452,12477.22656,0.677896233,1,0,0
192,298.207,651.7175,/workspace/namu2/data/segmentation_data/5/5-1-2/23262.jpg,person,438.8731634,386008,316078.7734,0.699957292,1,0,0
193,265.355,664.158,/workspace/namu2/data/segmentation_data/5/5-1-2/23664.jpg,person,437.2887206,392848,322918.7734,0.677823521,1,0,0
194,153.504,425.503,/workspace/namu2/data/segmentation_data/5/5-1-2/23790.jpg,person,175.398623,409899,339969.7734,0.66469373,1,0,0
195,255.878,452.9715,/workspace/namu2/data/segmentation_data/5/5-1-2/23935.jpg,person,246.0454957,156576,86646.77344,0.66970232,1,0,0
196,282.186,628.112,/workspace/namu2/data/segmentation_data/5/5-1-2/23994.jpg,person,410.6829526,142263,72333.77344,0.686275302,1,0,0
197,287.956,541.756,/workspace/namu2/data/segmentation_data/5/5-1-2/24063.jpg,person,337.4707159,728096,658166.7734,0.625217714,1,0,0
198,219.842,869.942,/workspace/namu2/data/segmentation_data/5/5-1-2/24083.jpg,person,623.9751593,105280,35350.77344,0.699512031,1,0,0
199,305.293,543.4,/workspace/namu2/data/segmentation_data/5/5-1-2/24145.jpg,person,348.3587406,501410,431480.7734,0.636767399,1,0,0
200,222.4365,552.892,/workspace/namu2/data/segmentation_data/5/5-1-2/24381.jpg,person,318.0322931,355865,285935.7734,0.711861819,1,0,0
201,322.465,526.338,/workspace/namu2/data/segmentation_data/5/5-1-2/24477.jpg,person,344.8085268,0,69929.22656,0.679309385,1,0,0
202,253.4935,448.056,/workspace/namu2/data/segmentation_data/5/5-1-2/24510.jpg,person,240.6836167,11424,58505.22656,0.513423322,1,0,0
203,281.122,855.5935,/workspace/namu2/data/segmentation_data/5/5-1-2/24655.jpg,person,623.9717448,47600,22329.22656,0.685478123,1,0,0
204,161.355,710.325,/workspace/namu2/data/segmentation_data/5/5-1-2/24672.jpg,person,457.4041948,17766,52163.22656,0.699117305,1,0,0
205,272.8575,398.528,/workspace/namu2/data/segmentation_data/5/5-1-2/24683.jpg,person,217.5982655,1504,68425.22656,0.651430861,1,0,0
206,212.984,438.8565,/workspace/namu2/data/segmentation_data/5/5-1-2/24717.jpg,person,210.6384395,521400,451470.7734,0.668950182,4,1,0
207,65.041,788.131,/workspace/namu2/data/segmentation_data/5/5-1-2/24717.jpg,tree,867.5235872,59405,39476.24219,0.668950182,4,1,0
208,415.184,415.9845,/workspace/namu2/data/segmentation_data/5/5-1-2/24717.jpg,person,345.9598818,115362,45432.77344,0.668950182,4,1,0
209,380.473,802.426,/workspace/namu2/data/segmentation_data/5/5-1-2/24717.jpg,person,610.4025639,124705,54775.77344,0.668950182,4,1,0
210,243.988,591.3365,/workspace/namu2/data/segmentation_data/5/5-1-2/24717.jpg,person,361.7027175,29704,40225.22656,0.668950182,4,1,0
211,258.4375,334.7215,/workspace/namu2/data/segmentation_data/5/5-1-2/24849.jpg,person,169.4018221,65392,4537.226563,0.68251678,1,0,0
212,297.208,504.748,/workspace/namu2/data/segmentation_data/5/5-1-2/25027.jpg,person,312.2695322,199775,129845.7734,0.631054289,1,0,0
213,285.114,721.48,/workspace/namu2/data/segmentation_data/5/5-1-2/25136.jpg,person,497.8879013,235560,165630.7734,0.803396359,1,0,0
214,374.957,900.014,/workspace/namu2/data/segmentation_data/5/5-1-2/25253.jpg,person,696.9899358,90404,20474.77344,0.631054289,1,0,0
215,135.378,320.4915,/workspace/namu2/data/segmentation_data/5/5-1-2/25328.jpg,person,69.89830066,315,69614.22656,0.662995274,1,0,0
216,306.017,569.512,/workspace/namu2/data/segmentation_data/5/5-1-2/25371.jpg,person,370.5817439,459172,389242.7734,0.631054289,1,0,0
217,255.5805,761.078,/workspace/namu2/data/segmentation_data/5/5-1-2/25787.jpg,person,526.081685,34236,35693.22656,0.642787987,1,0,0
218,298.7625,514.0855,/workspace/namu2/data/segmentation_data/5/5-1-2/25831.jpg,person,320.6778206,83916,13986.77344,0.615640918,1,0,0
219,201.432,564.48,/workspace/namu2/data/segmentation_data/5/5-1-2/25924.jpg,person,322.1989892,129759,59829.77344,0.708843537,1,0,0
220,311.0605,596.134,/workspace/namu2/data/segmentation_data/5/5-1-2/25961.jpg,person,395.9179378,362560,292630.7734,0.662832406,1,0,0
221,323.076,551.754,/workspace/namu2/data/segmentation_data/5/5-1-2/26098.jpg,person,365.4354259,167912,97982.77344,0.666420361,2,0,0
222,103.3695,775.692,/workspace/namu2/data/segmentation_data/5/5-1-2/26098.jpg,person,519.7251544,53400,16529.22656,0.666420361,2,0,0
223,209.297,382.878,/workspace/namu2/data/segmentation_data/5/5-1-2/26265.jpg,person,162.0859101,337326,267396.7734,0.625144451,1,0,0
224,174.414,414.2475,/workspace/namu2/data/segmentation_data/5/5-1-2/26319.jpg,person,171.4561268,349164,279234.7734,0.64450833,1,0,0
225,188.1445,397.212,/workspace/namu2/data/segmentation_data/5/5-1-2/26353.jpg,person,162.1593424,430234,360304.7734,0.681042797,1,0,0
226,229.1,618.767,/workspace/namu2/data/segmentation_data/5/5-1-2/26560.jpg,person,382.3143815,381026,311096.7734,0.674351173,1,0,0
227,284.9805,548.6715,/workspace/namu2/data/segmentation_data/5/5-1-2/26578.jpg,person,341.8000626,579623,509693.7734,0.641677202,1,0,0
228,190.443,451.7805,/workspace/namu2/data/segmentation_data/5/5-1-2/26587.jpg,person,212.267328,91956,22026.77344,0.684417591,1,0,0
229,418.038,1136.9525,/workspace/namu2/data/segmentation_data/5/5-1-2/26623.jpg,person,933.7781553,45276,24653.22656,0.830607437,2,0,0
230,127.38,1371.135,/workspace/namu2/data/segmentation_data/5/5-1-2/26623.jpg,person,1115.30419,17658,52271.22656,0.830607437,2,0,0
231,232.2495,494.509,/workspace/namu2/data/segmentation_data/5/5-1-2/26668.jpg,person,268.7355368,340032,270102.7734,0.667773643,1,0,0
232,319.347,441.6075,/workspace/namu2/data/segmentation_data/5/5-1-2/26951.jpg,person,280.9521006,19584,50345.22656,0.624012354,3,0,0
233,141.8025,158.049,/workspace/namu2/data/segmentation_data/5/5-1-2/26951.jpg,person,103.4681633,3276,66653.22656,0.624012354,3,0,0
234,473.193,339.3405,/workspace/namu2/data/segmentation_data/5/5-1-2/26951.jpg,person,374.1525916,68040,1889.226563,0.624012354,3,0,0
235,93.9065,248.064,/workspace/namu2/data/segmentation_data/5/5-1-2/27102.jpg,person,16.55700369,38683,31246.22656,0.714683768,1,0,0
236,262.632,572.688,/workspace/namu2/data/segmentation_data/5/5-1-2/27142.jpg,person,352.2372681,258408,188478.7734,0.658710801,1,2,0
237,31.064,619.428,/workspace/namu2/data/segmentation_data/5/5-1-2/27142.jpg,tree,780.2375751,37928,60953.24219,0.658710801,1,2,0
238,444.427,615.492,/workspace/namu2/data/segmentation_data/5/5-1-2/27142.jpg,tree,507.7945416,181350,82468.75781,0.658710801,1,2,0
239,319.5955,395.4515,/workspace/namu2/data/segmentation_data/5/5-1-2/27204.jpg,person,253.0509155,188113,118183.7734,0.628011496,1,0,0
240,140.149,290.97,/workspace/namu2/data/segmentation_data/5/5-1-2/27341.jpg,person,47.21024754,280815,210885.7734,0.641217799,1,0,0
241,279.702,338.676,/workspace/namu2/data/segmentation_data/5/5-1-2/27788.jpg,person,190.1752294,14145,55784.22656,0.61970345,1,0,0
242,257.0445,293.8985,/workspace/namu2/data/segmentation_data/5/5-1-2/27978.jpg,person,153.3609046,336,69593.22656,0.594292984,1,0,0
243,249.872,471.5,/workspace/namu2/data/segmentation_data/5/5-1-2/28046.jpg,person,257.7716992,25418,44511.22656,0.658141696,1,0,0
244,303.876,576,/workspace/namu2/data/segmentation_data/5/5-1-2/28362.jpg,person,374.9663085,30375,39554.22656,0.659393601,1,0,0
245,308.8375,620.4825,/workspace/namu2/data/segmentation_data/5/5-1-2/28591.jpg,person,415.9469656,8680,61249.22656,0.627398206,1,0,0
246,265.341,362.262,/workspace/namu2/data/segmentation_data/5/5-1-2/28614.jpg,person,189.5009788,310050,240120.7734,0.669061382,1,0,0
247,321.72,553.578,/workspace/namu2/data/segmentation_data/5/5-1-2/29286.jpg,person,366.121661,332010,262080.7734,0.631054289,1,0,0
248,274.995,303.3,/workspace/namu2/data/segmentation_data/5/5-1-2/29399.jpg,person,173.1412982,115344,45414.77344,0.704578211,1,0,0
249,306.881,572.124,/workspace/namu2/data/segmentation_data/5/5-1-2/29508.jpg,person,373.2527799,142105,72175.77344,0.624975705,1,0,0
250,304.94,459.828,/workspace/namu2/data/segmentation_data/5/5-1-2/29563.jpg,person,283.1265619,396630,326700.7734,0.575360601,1,0,0
251,176.932,420.96,/workspace/namu2/data/segmentation_data/5/5-1-2/29582.jpg,person,178.6208853,325725,255795.7734,0.665814193,1,0,0
252,190.743,560.844,/workspace/namu2/data/segmentation_data/5/5-1-2/29599.jpg,person,315.7663708,321485,251555.7734,0.70643739,1,0,0
253,239.217,522.2415,/workspace/namu2/data/segmentation_data/5/5-1-2/29799.jpg,person,296.6328507,315000,245070.7734,0.665122895,1,0,0
254,600.21,312.664,/workspace/namu2/data/segmentation_data/6/6-1-1/11792.jpg,person,495.0225234,51294,18635.22656,0.004532722,2,1,1
255,162.621,235.994,/workspace/namu2/data/segmentation_data/6/6-1-1/11792.jpg,person,57.75156302,109460,39530.77344,0.004532722,2,1,1
256,429.381,288.354,/workspace/namu2/data/segmentation_data/6/6-1-1/11792.jpg,house,114.5655506,20124,184428.4844,0.004532722,2,1,1
257,872.613,270.776,/workspace/namu2/data/segmentation_data/6/6-1-1/11792.jpg,tree,244.1640415,148707,49825.75781,0.004532722,2,1,1
258,308.6335,217.6425,/workspace/namu2/data/segmentation_data/6/6-1-1/12422.jpg,person,203.8312968,22776,47153.22656,0.035241443,1,2,1
259,362.0435,170.4155,/workspace/namu2/data/segmentation_data/6/6-1-1/12422.jpg,tree,296.1766669,18824,80057.24219,0.035241443,1,2,1
260,250.264,168.7085,/workspace/namu2/data/segmentation_data/6/6-1-1/12422.jpg,house,103.1749093,13108,191444.4844,0.035241443,1,2,1
261,460.852,185.494,/workspace/namu2/data/segmentation_data/6/6-1-1/12422.jpg,tree,199.3434029,15910,82971.24219,0.035241443,1,2,1
262,59.76,149.286,/workspace/namu2/data/segmentation_data/6/6-1-1/12567.jpg,person,117.286168,11556,58373.22656,0.216135663,1,1,1
263,135.124,148.2435,/workspace/namu2/data/segmentation_data/6/6-1-1/12567.jpg,tree,522.7190445,16104,82777.24219,0.216135663,1,1,1
264,262.28,101.9565,/workspace/namu2/data/segmentation_data/6/6-1-1/12567.jpg,house,137.0817742,7098,197454.4844,0.216135663,1,1,1
265,432.225,173.314,/workspace/namu2/data/segmentation_data/6/6-1-1/12576.jpg,person,334.1719123,98156,28226.77344,0.327595715,1,1,2
266,280.755,57.6965,/workspace/namu2/data/segmentation_data/6/6-1-1/12576.jpg,house,166.8197281,9401,195151.4844,0.327595715,1,1,2
267,92.1825,173.5385,/workspace/namu2/data/segmentation_data/6/6-1-1/12576.jpg,house,254.6193792,6766,197786.4844,0.327595715,1,1,2
268,90.27,66.2275,/workspace/namu2/data/segmentation_data/6/6-1-1/12576.jpg,tree,574.3882582,7175,91706.24219,0.327595715,1,1,2
269,336.409,179.101,/workspace/namu2/data/segmentation_data/6/6-1-1/12578.jpg,person,240.5847297,23504,46425.22656,0.217455009,1,1,1
270,728.5685,191.958,/workspace/namu2/data/segmentation_data/6/6-1-1/12578.jpg,tree,79.97266365,127260,28378.75781,0.217455009,1,1,1
271,368.3345,154.882,/workspace/namu2/data/segmentation_data/6/6-1-1/12578.jpg,house,62.24937917,112144,92408.48438,0.217455009,1,1,1
272,562.725,295.802,/workspace/namu2/data/segmentation_data/6/6-1-1/12638.jpg,person,456.0237948,57918,12011.22656,0.020267289,1,1,1
273,885.0875,281.856,/workspace/namu2/data/segmentation_data/6/6-1-1/12638.jpg,tree,260.4340879,17055,81826.24219,0.020267289,1,1,1
274,498.6625,205.52,/workspace/namu2/data/segmentation_data/6/6-1-1/12638.jpg,house,154.9410985,130304,74248.48438,0.020267289,1,1,1
275,724.605,545.67,/workspace/namu2/data/segmentation_data/6/6-1-1/12770.jpg,person,680.859847,275616,205686.7734,0.045441122,1,1,1
276,845.63,516.258,/workspace/namu2/data/segmentation_data/6/6-1-1/12770.jpg,house,586.7466422,215333,10780.51563,0.045441122,1,1,1
277,601.52,348.687,/workspace/namu2/data/segmentation_data/6/6-1-1/12770.jpg,tree,201.9835135,143000,44118.75781,0.045441122,1,1,1
278,140.6625,139.601,/workspace/namu2/data/segmentation_data/6/6-1-1/12868.jpg,house,215.7519517,158508,46044.48438,0.06165739,3,1,1
279,343.7125,123.431,/workspace/namu2/data/segmentation_data/6/6-1-1/12868.jpg,tree,315.6436233,9856,89025.24219,0.06165739,3,1,1
280,325.8875,218.0255,/workspace/namu2/data/segmentation_data/6/6-1-1/12868.jpg,person,220.7348401,47690,22239.22656,0.06165739,3,1,1
281,524.675,196.196,/workspace/namu2/data/segmentation_data/6/6-1-1/12868.jpg,person,420.5059232,72704,2774.773438,0.06165739,3,1,1
282,432.0625,129.6295,/workspace/namu2/data/segmentation_data/6/6-1-1/12868.jpg,person,347.4153983,14023,55906.22656,0.06165739,3,1,1
283,297.528,111.84,/workspace/namu2/data/segmentation_data/6/6-1-1/13007.jpg,person,237.7669283,9045,60884.22656,0.306212957,1,1,1
284,427.28,83.647,/workspace/namu2/data/segmentation_data/6/6-1-1/13007.jpg,tree,241.2259408,15004,83877.24219,0.306212957,1,1,1
285,196.784,116.966,/workspace/namu2/data/segmentation_data/6/6-1-1/13007.jpg,house,175.1743205,13588,190964.4844,0.306212957,1,1,1
286,800.41,107.58,/workspace/namu2/data/segmentation_data/6/6-1-1/13108.jpg,person,707.704314,120785,50855.77344,0.048051948,2,1,1
287,673.98,114.18,/workspace/namu2/data/segmentation_data/6/6-1-1/13108.jpg,person,583.0467373,76557,6627.773438,0.048051948,2,1,1
288,145.7,127.05,/workspace/namu2/data/segmentation_data/6/6-1-1/13108.jpg,house,215.6499994,46189,158363.4844,0.048051948,2,1,1
289,329.94,144.54,/workspace/namu2/data/segmentation_data/6/6-1-1/13108.jpg,tree,328.02062,2628,96253.24219,0.048051948,2,1,1
290,248.369,156.3195,/workspace/namu2/data/segmentation_data/6/6-1-1/13133.jpg,person,171.7964739,3600,66329.22656,0.017004231,1,1,1
291,428.5655,127.489,/workspace/namu2/data/segmentation_data/6/6-1-1/13133.jpg,house,119.7369275,50948,153604.4844,0.017004231,1,1,1
292,92.862,133.308,/workspace/namu2/data/segmentation_data/6/6-1-1/13133.jpg,tree,565.3461294,66339,32542.24219,0.017004231,1,1,1
293,288.5105,335.954,/workspace/namu2/data/segmentation_data/6/6-1-1/13375.jpg,person,197.0242785,28,69901.22656,0.034139509,3,1,1
294,392.7085,372.895,/workspace/namu2/data/segmentation_data/6/6-1-1/13375.jpg,person,307.3657687,40076,29853.22656,0.034139509,3,1,1
295,520.99,397.6385,/workspace/namu2/data/segmentation_data/6/6-1-1/13375.jpg,person,436.1874652,122914,52984.77344,0.034139509,3,1,1
296,720.539,271.83,/workspace/namu2/data/segmentation_data/6/6-1-1/13375.jpg,house,381.3803374,253968,49415.51563,0.034139509,3,1,1
297,888.1405,357.561,/workspace/namu2/data/segmentation_data/6/6-1-1/13375.jpg,tree,306.930646,37905,60976.24219,0.034139509,3,1,1
298,315,170.28,/workspace/namu2/data/segmentation_data/6/6-1-1/13414.jpg,person,223.634949,5310,64619.22656,0.077297896,1,1,1
299,131.625,138.03,/workspace/namu2/data/segmentation_data/6/6-1-1/13414.jpg,house,224.7970901,154872,49680.48438,0.077297896,1,1,1
300,444.375,140.352,/workspace/namu2/data/segmentation_data/6/6-1-1/13414.jpg,tree,213.9101052,84180,14701.24219,0.077297896,1,1,1
301,117.019,321.8895,/workspace/namu2/data/segmentation_data/6/6-1-1/13425.jpg,person,66.45369736,12540,57389.22656,0.085898222,1,1,1
302,265.209,285.192,/workspace/namu2/data/segmentation_data/6/6-1-1/13425.jpg,house,107.3589648,189,204363.4844,0.085898222,1,1,1
303,466.032,290.784,/workspace/namu2/data/segmentation_data/6/6-1-1/13425.jpg,tree,235.1468313,44730,54151.24219,0.085898222,1,1,1
304,195.569,156.6845,/workspace/namu2/data/segmentation_data/6/6-1-1/13521.jpg,person,132.1097056,2915,67014.22656,0.160588848,1,1,1
305,303.4025,134.301,/workspace/namu2/data/segmentation_data/6/6-1-1/13521.jpg,house,87.70759438,15708,188844.4844,0.160588848,1,1,1
306,486.217,106.133,/workspace/namu2/data/segmentation_data/6/6-1-1/13521.jpg,tree,178.3280782,117316,18434.75781,0.160588848,1,1,1
307,331.452,222.905,/workspace/namu2/data/segmentation_data/6/6-1-1/13543.jpg,person,225.4508373,44820,25109.22656,0.011052862,1,1,1
308,393.576,155.5975,/workspace/namu2/data/segmentation_data/6/6-1-1/13543.jpg,tree,264.2286356,81340,17541.24219,0.011052862,1,1,1
309,170.004,185.0275,/workspace/namu2/data/segmentation_data/6/6-1-1/13543.jpg,house,175.9561178,46813,157739.4844,0.011052862,1,1,1
310,608.64,472.675,/workspace/namu2/data/segmentation_data/6/6-1-1/13580.jpg,person,545.1142104,217564,147634.7734,0.07345075,1,1,1
311,806.448,381.425,/workspace/namu2/data/segmentation_data/6/6-1-1/13580.jpg,house,492.5954845,53900,150652.4844,0.07345075,1,1,1
312,159.768,318.28,/workspace/namu2/data/segmentation_data/6/6-1-1/13580.jpg,tree,524.2100865,20070,78811.24219,0.07345075,1,1,1
313,434.35,180.4425,/workspace/namu2/data/segmentation_data/6/6-1-1/13588.jpg,person,334.5497576,1092,68837.22656,0.110571235,1,1,1
314,210.97,135.025,/workspace/namu2/data/segmentation_data/6/6-1-1/13588.jpg,house,153.6352086,105932,98620.48438,0.110571235,1,1,1
315,43.07,175.287,/workspace/namu2/data/segmentation_data/6/6-1-1/13588.jpg,tree,615.0776281,4074,94807.24219,0.110571235,1,1,1
316,658.35,209.526,/workspace/namu2/data/segmentation_data/6/6-1-1/13591.jpg,person,551.8673807,25650,44279.22656,0.104294046,1,2,1
317,1117.05,249.648,/workspace/namu2/data/segmentation_data/6/6-1-1/13591.jpg,tree,468.9585565,427680,328798.7578,0.104294046,1,2,1
318,188.1,289.027,/workspace/namu2/data/segmentation_data/6/6-1-1/13591.jpg,tree,488.5322849,30225,68656.24219,0.104294046,1,2,1
319,693,240.3605,/workspace/namu2/data/segmentation_data/6/6-1-1/13591.jpg,house,350.2783538,295032,90479.51563,0.104294046,1,2,1
320,242.892,82.5385,/workspace/namu2/data/segmentation_data/6/6-1-1/13604.jpg,person,219.4600621,25440,44489.22656,0.110915541,1,1,1
321,76.293,61.075,/workspace/namu2/data/segmentation_data/6/6-1-1/13604.jpg,house,307.2579973,77034,127518.4844,0.110915541,1,1,1
322,186.84,61.5985,/workspace/namu2/data/segmentation_data/6/6-1-1/13604.jpg,tree,480.0779397,9207,89674.24219,0.110915541,1,1,1
323,508.98,351.3945,/workspace/namu2/data/segmentation_data/6/6-1-1/13615.jpg,person,411.7429013,8028,61901.22656,0.004053096,1,1,1
324,269.28,189.184,/workspace/namu2/data/segmentation_data/6/6-1-1/13615.jpg,house,78.02878461,35670,168882.4844,0.004053096,1,1,1
325,795.09,320.3565,/workspace/namu2/data/segmentation_data/6/6-1-1/13615.jpg,tree,215.1477663,111066,12184.75781,0.004053096,1,1,1
326,782.85,374.7075,/workspace/namu2/data/segmentation_data/6/6-1-1/13620.jpg,person,684.7768267,229502,159572.7734,0.070618034,1,2,1
327,608.94,470.235,/workspace/namu2/data/segmentation_data/6/6-1-1/13620.jpg,tree,319.2924261,314820,215938.7578,0.070618034,1,2,1
328,483.99,368.715,/workspace/namu2/data/segmentation_data/6/6-1-1/13620.jpg,house,210.1383934,57113,147439.4844,0.070618034,1,2,1
329,242.25,387.3975,/workspace/namu2/data/segmentation_data/6/6-1-1/13620.jpg,tree,476.2676117,10855,88026.24219,0.070618034,1,2,1
330,202.752,79.239,/workspace/namu2/data/segmentation_data/6/6-1-1/13782.jpg,person,200.3392492,27060,42869.22656,0.066432475,1,1,1
331,137.808,68.625,/workspace/namu2/data/segmentation_data/6/6-1-1/13782.jpg,house,251.0951927,13500,191052.4844,0.066432475,1,1,1
332,66.528,75.762,/workspace/namu2/data/segmentation_data/6/6-1-1/13782.jpg,tree,596.5216275,5508,93373.24219,0.066432475,1,1,1
333,306.384,235.247,/workspace/namu2/data/segmentation_data/6/6-1-1/13801.jpg,person,199.0258329,6576,63353.22656,0.038315817,1,1,1
334,597.547,222.402,/workspace/namu2/data/segmentation_data/6/6-1-1/13801.jpg,house,253.893325,62271,142281.4844,0.038315817,1,1,1
335,99.673,233.045,/workspace/namu2/data/segmentation_data/6/6-1-1/13801.jpg,tree,563.6014602,72400,26481.24219,0.038315817,1,1,1
